CISP,Month,Year,Year month,Attempted murder,Rape,Missing people,Homicides,Thefts,Kidnapping,Area,Crimes
30,8,2009,2009-08-01,0,1,2,5,297,0,Marechal Hermes,305
30,9,2009,2009-09-01,4,4,2,5,251,0,Marechal Hermes,266
30,10,2009,2009-10-01,2,1,4,4,266,0,Marechal Hermes,277
30,11,2009,2009-11-01,0,1,7,7,293,0,Marechal Hermes,308
30,12,2009,2009-12-01,4,1,9,9,281,0,Marechal Hermes,304
30,1,2010,2010-01-01,3,1,6,2,300,0,Marechal Hermes,312
30,2,2010,2010-02-01,0,1,7,4,257,0,Marechal Hermes,269
30,3,2010,2010-03-01,2,0,4,3,310,0,Marechal Hermes,319
30,4,2010,2010-04-01,5,2,3,11,304,0,Marechal Hermes,325
30,5,2010,2010-05-01,0,3,2,4,344,0,Marechal Hermes,353
30,6,2010,2010-06-01,2,1,5,11,281,0,Marechal Hermes,300
30,7,2010,2010-07-01,1,5,4,2,339,0,Marechal Hermes,351
30,8,2010,2010-08-01,3,2,4,6,278,0,Marechal Hermes,293
30,9,2010,2010-09-01,7,2,9,10,270,0,Marechal Hermes,298
30,10,2010,2010-10-01,1,3,9,2,338,0,Marechal Hermes,353
30,11,2010,2010-11-01,1,6,6,10,281,0,Marechal Hermes,304
30,12,2010,2010-12-01,4,4,9,10,308,0,Marechal Hermes,335
30,1,2011,2011-01-01,2,1,7,4,235,0,Marechal Hermes,249
30,2,2011,2011-02-01,1,5,3,5,192,0,Marechal Hermes,206
30,3,2011,2011-03-01,2,4,7,6,218,0,Marechal Hermes,237
30,4,2011,2011-04-01,1,1,1,4,225,0,Marechal Hermes,232
30,5,2011,2011-05-01,3,5,5,3,261,0,Marechal Hermes,277
30,6,2011,2011-06-01,4,2,7,4,248,0,Marechal Hermes,265
30,7,2011,2011-07-01,1,2,1,2,226,0,Marechal Hermes,232
30,8,2011,2011-08-01,2,1,1,6,228,0,Marechal Hermes,238
30,9,2011,2011-09-01,1,3,1,3,227,0,Marechal Hermes,235
30,10,2011,2011-10-01,2,2,3,13,228,0,Marechal Hermes,248
30,11,2011,2011-11-01,1,4,1,3,207,0,Marechal Hermes,216
30,12,2011,2011-12-01,1,0,5,8,273,0,Marechal Hermes,287
30,1,2012,2012-01-01,1,2,2,2,238,0,Marechal Hermes,245
30,2,2012,2012-02-01,3,3,5,6,194,0,Marechal Hermes,211
30,3,2012,2012-03-01,1,5,4,3,204,0,Marechal Hermes,217
30,4,2012,2012-04-01,2,0,4,2,221,0,Marechal Hermes,229
30,5,2012,2012-05-01,4,5,4,3,289,0,Marechal Hermes,305
30,6,2012,2012-06-01,2,4,7,5,211,0,Marechal Hermes,229
30,7,2012,2012-07-01,2,5,3,3,211,0,Marechal Hermes,224
30,8,2012,2012-08-01,2,1,5,5,218,0,Marechal Hermes,231
30,9,2012,2012-09-01,1,6,4,3,197,0,Marechal Hermes,211
30,10,2012,2012-10-01,3,7,6,3,201,0,Marechal Hermes,220
30,11,2012,2012-11-01,0,5,5,3,230,2,Marechal Hermes,245
30,12,2012,2012-12-01,6,5,7,0,195,0,Marechal Hermes,213
30,1,2013,2013-01-01,3,2,3,2,172,0,Marechal Hermes,182
30,2,2013,2013-02-01,5,3,6,5,169,0,Marechal Hermes,188
30,3,2013,2013-03-01,1,4,4,1,239,0,Marechal Hermes,249
30,4,2013,2013-04-01,1,4,4,2,208,0,Marechal Hermes,219
30,5,2013,2013-05-01,2,4,3,4,229,0,Marechal Hermes,242
30,6,2013,2013-06-01,5,3,10,5,242,0,Marechal Hermes,265
30,7,2013,2013-07-01,1,7,2,3,266,0,Marechal Hermes,279
30,8,2013,2013-08-01,1,1,5,0,248,0,Marechal Hermes,255
30,9,2013,2013-09-01,4,2,2,3,229,0,Marechal Hermes,240
30,10,2013,2013-10-01,2,4,6,4,277,0,Marechal Hermes,293
30,11,2013,2013-11-01,4,1,0,4,289,0,Marechal Hermes,298
30,12,2013,2013-12-01,4,1,3,5,341,0,Marechal Hermes,354
30,1,2014,2014-01-01,4,6,4,4,288,0,Marechal Hermes,306
30,2,2014,2014-02-01,1,3,4,9,308,0,Marechal Hermes,325
30,3,2014,2014-03-01,12,2,4,6,271,3,Marechal Hermes,298
30,4,2014,2014-04-01,6,7,3,7,304,0,Marechal Hermes,327
30,5,2014,2014-05-01,5,6,1,8,296,1,Marechal Hermes,317
30,6,2014,2014-06-01,2,7,5,3,296,0,Marechal Hermes,313
30,7,2014,2014-07-01,2,3,4,1,306,0,Marechal Hermes,316
30,8,2014,2014-08-01,6,3,3,2,246,0,Marechal Hermes,260
30,9,2014,2014-09-01,7,4,2,1,210,0,Marechal Hermes,224
30,10,2014,2014-10-01,4,7,3,4,317,0,Marechal Hermes,335
30,11,2014,2014-11-01,9,2,4,2,330,0,Marechal Hermes,347
30,12,2014,2014-12-01,5,5,3,5,322,0,Marechal Hermes,340
30,1,2015,2015-01-01,10,3,3,3,300,0,Marechal Hermes,319
30,2,2015,2015-02-01,3,5,6,10,312,0,Marechal Hermes,336
30,3,2015,2015-03-01,3,1,6,3,319,0,Marechal Hermes,332
30,4,2015,2015-04-01,1,0,5,3,305,0,Marechal Hermes,314
30,5,2015,2015-05-01,3,0,0,3,354,0,Marechal Hermes,360
30,6,2015,2015-06-01,0,3,4,1,332,0,Marechal Hermes,340
30,7,2015,2015-07-01,2,2,4,3,273,0,Marechal Hermes,284
30,8,2015,2015-08-01,2,5,4,2,237,0,Marechal Hermes,250
30,9,2015,2015-09-01,5,3,5,0,223,0,Marechal Hermes,236
30,10,2015,2015-10-01,2,5,5,0,233,0,Marechal Hermes,245
30,11,2015,2015-11-01,5,2,2,8,255,0,Marechal Hermes,272
30,12,2015,2015-12-01,4,1,5,3,259,0,Marechal Hermes,272
30,1,2016,2016-01-01,2,2,7,2,280,0,Marechal Hermes,293
30,2,2016,2016-02-01,2,0,5,3,293,0,Marechal Hermes,303
30,3,2016,2016-03-01,0,6,4,3,298,0,Marechal Hermes,311
30,4,2016,2016-04-01,6,2,4,3,260,0,Marechal Hermes,275
30,5,2016,2016-05-01,0,0,5,1,286,0,Marechal Hermes,292
30,6,2016,2016-06-01,0,2,2,2,339,0,Marechal Hermes,345
30,7,2016,2016-07-01,2,4,4,1,294,0,Marechal Hermes,305
30,8,2016,2016-08-01,1,3,3,1,250,0,Marechal Hermes,258
30,9,2016,2016-09-01,0,0,7,1,291,0,Marechal Hermes,299
30,10,2016,2016-10-01,2,2,4,2,304,0,Marechal Hermes,314
30,11,2016,2016-11-01,1,3,3,1,331,0,Marechal Hermes,339
30,12,2016,2016-12-01,2,1,6,7,271,0,Marechal Hermes,287
30,1,2017,2017-01-01,2,2,5,5,222,0,Marechal Hermes,236
30,2,2017,2017-02-01,3,4,2,7,109,0,Marechal Hermes,125
30,3,2017,2017-03-01,1,1,2,3,336,0,Marechal Hermes,343
30,4,2017,2017-04-01,3,0,4,3,563,0,Marechal Hermes,573
30,5,2017,2017-05-01,1,2,2,8,373,0,Marechal Hermes,386
30,6,2017,2017-06-01,6,3,7,1,403,0,Marechal Hermes,420
30,7,2017,2017-07-01,0,1,3,2,337,0,Marechal Hermes,343
30,8,2017,2017-08-01,0,4,3,5,369,0,Marechal Hermes,381
30,9,2017,2017-09-01,1,2,4,3,337,1,Marechal Hermes,348
30,10,2017,2017-10-01,2,3,3,4,322,0,Marechal Hermes,334
30,11,2017,2017-11-01,1,3,2,3,335,0,Marechal Hermes,344
30,12,2017,2017-12-01,5,4,4,3,336,0,Marechal Hermes,352
30,1,2018,2018-01-01,2,2,1,8,342,0,Marechal Hermes,355
30,2,2018,2018-02-01,2,0,3,4,291,0,Marechal Hermes,300
30,3,2018,2018-03-01,3,4,3,3,298,0,Marechal Hermes,311
30,4,2018,2018-04-01,0,3,2,7,380,0,Marechal Hermes,392
30,5,2018,2018-05-01,0,3,4,1,413,0,Marechal Hermes,421
30,6,2018,2018-06-01,1,3,6,1,352,0,Marechal Hermes,363
30,7,2018,2018-07-01,0,0,2,11,298,0,Marechal Hermes,311
30,8,2018,2018-08-01,1,1,4,1,349,0,Marechal Hermes,356
30,9,2018,2018-09-01,2,5,3,7,348,0,Marechal Hermes,365
30,10,2018,2018-10-01,2,1,1,5,282,0,Marechal Hermes,291
30,11,2018,2018-11-01,0,2,2,7,334,0,Marechal Hermes,345
30,12,2018,2018-12-01,5,0,3,4,278,0,Marechal Hermes,290
31,1,2003,2003-01-01,0,0,0,1,15,0,Ricardo de Albuquerque,16
31,2,2003,2003-02-01,0,0,0,2,14,0,Ricardo de Albuquerque,16
31,3,2003,2003-03-01,1,0,0,1,14,0,Ricardo de Albuquerque,16
31,4,2003,2003-04-01,0,0,0,0,12,0,Ricardo de Albuquerque,12
31,5,2003,2003-05-01,0,1,0,0,14,0,Ricardo de Albuquerque,15
31,6,2003,2003-06-01,0,0,0,0,12,0,Ricardo de Albuquerque,12
31,7,2003,2003-07-01,1,0,0,2,15,0,Ricardo de Albuquerque,18
31,8,2003,2003-08-01,0,0,1,0,13,0,Ricardo de Albuquerque,14
31,9,2003,2003-09-01,0,0,1,0,24,0,Ricardo de Albuquerque,25
31,10,2003,2003-10-01,0,1,0,3,16,0,Ricardo de Albuquerque,20
31,11,2003,2003-11-01,0,0,1,0,11,0,Ricardo de Albuquerque,12
31,12,2003,2003-12-01,0,0,0,0,11,0,Ricardo de Albuquerque,11
31,1,2004,2004-01-01,0,0,0,0,19,0,Ricardo de Albuquerque,19
31,2,2004,2004-02-01,0,0,0,1,21,0,Ricardo de Albuquerque,22
31,3,2004,2004-03-01,1,0,0,1,21,0,Ricardo de Albuquerque,23
31,4,2004,2004-04-01,0,0,1,0,0,0,Ricardo de Albuquerque,1
31,5,2004,2004-05-01,0,0,0,0,27,0,Ricardo de Albuquerque,27
31,6,2004,2004-06-01,1,0,0,0,28,0,Ricardo de Albuquerque,29
31,7,2004,2004-07-01,0,1,0,1,21,0,Ricardo de Albuquerque,23
31,8,2004,2004-08-01,0,0,0,0,0,0,Ricardo de Albuquerque,0
31,9,2004,2004-09-01,0,0,0,0,0,0,Ricardo de Albuquerque,0
31,10,2004,2004-10-01,0,0,0,0,0,0,Ricardo de Albuquerque,0
31,11,2004,2004-11-01,0,0,0,0,0,0,Ricardo de Albuquerque,0
31,12,2004,2004-12-01,0,0,0,0,0,0,Ricardo de Albuquerque,0
31,1,2005,2005-01-01,0,0,0,0,0,0,Ricardo de Albuquerque,0
31,2,2005,2005-02-01,0,0,0,0,0,0,Ricardo de Albuquerque,0
31,3,2005,2005-03-01,0,0,0,2,12,0,Ricardo de Albuquerque,14
31,4,2005,2005-04-01,2,2,0,3,67,0,Ricardo de Albuquerque,74
31,5,2005,2005-05-01,0,0,2,3,63,0,Ricardo de Albuquerque,68
31,6,2005,2005-06-01,0,0,0,4,62,0,Ricardo de Albuquerque,66
31,7,2005,2005-07-01,0,0,0,3,70,0,Ricardo de Albuquerque,73
31,8,2005,2005-08-01,2,2,3,13,113,0,Ricardo de Albuquerque,133
31,9,2005,2005-09-01,0,1,1,4,82,0,Ricardo de Albuquerque,88
31,10,2005,2005-10-01,0,1,1,5,93,0,Ricardo de Albuquerque,100
31,11,2005,2005-11-01,1,0,0,11,91,0,Ricardo de Albuquerque,103
31,12,2005,2005-12-01,1,0,1,3,83,0,Ricardo de Albuquerque,88
31,1,2006,2006-01-01,0,4,3,2,76,0,Ricardo de Albuquerque,85
31,2,2006,2006-02-01,0,0,2,7,76,0,Ricardo de Albuquerque,85
31,3,2006,2006-03-01,0,3,1,4,76,0,Ricardo de Albuquerque,84
31,4,2006,2006-04-01,2,2,1,5,60,0,Ricardo de Albuquerque,70
31,5,2006,2006-05-01,2,5,1,5,79,0,Ricardo de Albuquerque,92
31,6,2006,2006-06-01,2,4,0,2,85,0,Ricardo de Albuquerque,93
31,7,2006,2006-07-01,0,0,3,8,159,0,Ricardo de Albuquerque,170
31,8,2006,2006-08-01,3,1,5,10,145,0,Ricardo de Albuquerque,164
31,9,2006,2006-09-01,0,2,3,7,183,0,Ricardo de Albuquerque,195
31,10,2006,2006-10-01,3,1,2,11,171,0,Ricardo de Albuquerque,188
31,11,2006,2006-11-01,1,1,4,4,169,0,Ricardo de Albuquerque,179
31,12,2006,2006-12-01,0,0,7,8,142,0,Ricardo de Albuquerque,157
31,1,2007,2007-01-01,1,5,6,12,151,0,Ricardo de Albuquerque,175
31,2,2007,2007-02-01,2,0,2,3,103,0,Ricardo de Albuquerque,110
31,3,2007,2007-03-01,1,0,3,7,150,0,Ricardo de Albuquerque,161
31,4,2007,2007-04-01,0,0,2,4,139,0,Ricardo de Albuquerque,145
31,5,2007,2007-05-01,2,0,3,4,153,0,Ricardo de Albuquerque,162
31,6,2007,2007-06-01,3,2,3,5,157,0,Ricardo de Albuquerque,170
31,7,2007,2007-07-01,0,1,5,5,122,0,Ricardo de Albuquerque,133
31,8,2007,2007-08-01,0,0,8,6,122,0,Ricardo de Albuquerque,136
31,9,2007,2007-09-01,3,1,4,5,164,0,Ricardo de Albuquerque,177
31,10,2007,2007-10-01,3,0,3,3,118,0,Ricardo de Albuquerque,127
31,11,2007,2007-11-01,2,1,0,6,147,0,Ricardo de Albuquerque,156
31,12,2007,2007-12-01,0,1,1,4,135,0,Ricardo de Albuquerque,141
31,1,2008,2008-01-01,2,1,3,1,146,0,Ricardo de Albuquerque,153
31,2,2008,2008-02-01,1,2,3,4,124,0,Ricardo de Albuquerque,134
31,3,2008,2008-03-01,1,0,1,2,101,0,Ricardo de Albuquerque,105
31,4,2008,2008-04-01,1,0,6,3,87,0,Ricardo de Albuquerque,97
31,5,2008,2008-05-01,0,2,0,1,72,0,Ricardo de Albuquerque,75
31,6,2008,2008-06-01,2,1,0,3,92,0,Ricardo de Albuquerque,98
31,7,2008,2008-07-01,0,0,0,2,81,0,Ricardo de Albuquerque,83
31,8,2008,2008-08-01,7,1,2,2,105,0,Ricardo de Albuquerque,117
31,9,2008,2008-09-01,2,1,1,14,124,0,Ricardo de Albuquerque,142
31,10,2008,2008-10-01,6,1,7,3,112,0,Ricardo de Albuquerque,129
31,11,2008,2008-11-01,2,1,2,2,95,0,Ricardo de Albuquerque,102
31,12,2008,2008-12-01,5,1,3,6,84,0,Ricardo de Albuquerque,99
31,1,2009,2009-01-01,2,0,0,3,46,0,Ricardo de Albuquerque,51
31,2,2009,2009-02-01,1,0,0,0,51,1,Ricardo de Albuquerque,53
31,3,2009,2009-03-01,1,2,0,1,42,0,Ricardo de Albuquerque,46
31,4,2009,2009-04-01,1,5,0,0,29,0,Ricardo de Albuquerque,35
31,5,2009,2009-05-01,0,1,1,1,25,0,Ricardo de Albuquerque,28
31,6,2009,2009-06-01,2,0,0,0,22,0,Ricardo de Albuquerque,24
31,7,2009,2009-07-01,0,0,0,1,22,0,Ricardo de Albuquerque,23
31,8,2009,2009-08-01,0,0,1,3,12,0,Ricardo de Albuquerque,16
31,9,2009,2009-09-01,0,0,2,0,6,0,Ricardo de Albuquerque,8
31,10,2009,2009-10-01,0,0,0,0,10,0,Ricardo de Albuquerque,10
31,11,2009,2009-11-01,0,0,0,0,7,0,Ricardo de Albuquerque,7
31,12,2009,2009-12-01,0,0,2,1,19,0,Ricardo de Albuquerque,22
31,1,2010,2010-01-01,1,0,1,0,15,0,Ricardo de Albuquerque,17
31,2,2010,2010-02-01,0,0,0,0,14,0,Ricardo de Albuquerque,14
31,3,2010,2010-03-01,0,1,2,0,20,0,Ricardo de Albuquerque,23
31,4,2010,2010-04-01,1,0,0,0,12,0,Ricardo de Albuquerque,13
31,5,2010,2010-05-01,1,0,1,1,18,0,Ricardo de Albuquerque,21
31,6,2010,2010-06-01,0,1,1,1,51,0,Ricardo de Albuquerque,54
31,7,2010,2010-07-01,1,1,1,0,46,0,Ricardo de Albuquerque,49
31,8,2010,2010-08-01,0,0,1,3,86,0,Ricardo de Albuquerque,90
31,9,2010,2010-09-01,0,0,1,3,99,0,Ricardo de Albuquerque,103
31,10,2010,2010-10-01,1,1,0,0,89,0,Ricardo de Albuquerque,91
31,11,2010,2010-11-01,2,1,1,1,80,0,Ricardo de Albuquerque,85
31,12,2010,2010-12-01,0,3,3,2,88,0,Ricardo de Albuquerque,96
31,1,2011,2011-01-01,2,0,1,5,149,0,Ricardo de Albuquerque,157
31,2,2011,2011-02-01,0,1,3,6,203,0,Ricardo de Albuquerque,213
31,3,2011,2011-03-01,0,1,5,8,270,1,Ricardo de Albuquerque,285
31,4,2011,2011-04-01,4,5,6,10,241,0,Ricardo de Albuquerque,266
31,5,2011,2011-05-01,2,1,3,11,259,0,Ricardo de Albuquerque,276
31,6,2011,2011-06-01,1,3,3,7,260,0,Ricardo de Albuquerque,274
31,7,2011,2011-07-01,6,4,8,10,227,0,Ricardo de Albuquerque,255
31,8,2011,2011-08-01,0,3,11,4,257,0,Ricardo de Albuquerque,275
31,9,2011,2011-09-01,4,3,2,9,199,0,Ricardo de Albuquerque,217
31,10,2011,2011-10-01,3,3,2,4,216,0,Ricardo de Albuquerque,228
31,11,2011,2011-11-01,1,3,5,3,239,0,Ricardo de Albuquerque,251
31,12,2011,2011-12-01,5,7,6,5,254,0,Ricardo de Albuquerque,277
31,1,2012,2012-01-01,7,2,1,10,238,0,Ricardo de Albuquerque,258
31,2,2012,2012-02-01,4,1,4,4,230,0,Ricardo de Albuquerque,243
31,3,2012,2012-03-01,8,6,4,9,257,0,Ricardo de Albuquerque,284
31,4,2012,2012-04-01,7,3,4,8,285,0,Ricardo de Albuquerque,307
31,5,2012,2012-05-01,2,3,7,4,311,0,Ricardo de Albuquerque,327
31,6,2012,2012-06-01,2,5,6,5,260,0,Ricardo de Albuquerque,278
31,7,2012,2012-07-01,0,4,8,9,240,0,Ricardo de Albuquerque,261
31,8,2012,2012-08-01,4,5,7,10,274,0,Ricardo de Albuquerque,300
31,9,2012,2012-09-01,2,1,8,6,237,0,Ricardo de Albuquerque,254
31,10,2012,2012-10-01,0,2,4,2,247,0,Ricardo de Albuquerque,255
31,11,2012,2012-11-01,5,4,7,6,220,0,Ricardo de Albuquerque,242
31,12,2012,2012-12-01,8,3,8,9,194,0,Ricardo de Albuquerque,222
31,1,2013,2013-01-01,5,1,7,13,263,0,Ricardo de Albuquerque,289
31,2,2013,2013-02-01,7,3,2,4,246,0,Ricardo de Albuquerque,262
31,3,2013,2013-03-01,5,1,3,5,259,0,Ricardo de Albuquerque,273
31,4,2013,2013-04-01,2,5,5,4,246,0,Ricardo de Albuquerque,262
31,5,2013,2013-05-01,1,3,3,12,324,0,Ricardo de Albuquerque,343
31,6,2013,2013-06-01,4,2,5,4,286,0,Ricardo de Albuquerque,301
31,7,2013,2013-07-01,4,2,3,3,261,0,Ricardo de Albuquerque,273
31,8,2013,2013-08-01,1,4,8,3,306,0,Ricardo de Albuquerque,322
31,9,2013,2013-09-01,2,4,6,3,290,0,Ricardo de Albuquerque,305
31,10,2013,2013-10-01,4,1,8,9,271,0,Ricardo de Albuquerque,293
31,11,2013,2013-11-01,3,3,4,3,306,0,Ricardo de Albuquerque,319
31,12,2013,2013-12-01,6,6,4,8,395,0,Ricardo de Albuquerque,419
31,1,2014,2014-01-01,4,5,5,7,337,0,Ricardo de Albuquerque,358
31,2,2014,2014-02-01,7,3,6,4,324,0,Ricardo de Albuquerque,344
31,3,2014,2014-03-01,5,11,8,7,346,0,Ricardo de Albuquerque,377
31,4,2014,2014-04-01,4,3,5,4,310,0,Ricardo de Albuquerque,326
31,5,2014,2014-05-01,3,4,2,6,346,0,Ricardo de Albuquerque,361
31,6,2014,2014-06-01,7,2,4,6,320,0,Ricardo de Albuquerque,339
31,7,2014,2014-07-01,5,6,2,6,334,0,Ricardo de Albuquerque,353
31,8,2014,2014-08-01,3,8,3,4,355,0,Ricardo de Albuquerque,373
31,9,2014,2014-09-01,3,2,4,3,339,0,Ricardo de Albuquerque,351
31,10,2014,2014-10-01,2,5,5,0,365,0,Ricardo de Albuquerque,377
31,11,2014,2014-11-01,2,8,7,10,366,0,Ricardo de Albuquerque,393
31,12,2014,2014-12-01,2,2,6,5,444,0,Ricardo de Albuquerque,459
31,1,2015,2015-01-01,3,4,5,11,421,0,Ricardo de Albuquerque,444
31,2,2015,2015-02-01,3,5,8,5,447,0,Ricardo de Albuquerque,468
31,3,2015,2015-03-01,1,2,12,6,439,0,Ricardo de Albuquerque,460
31,4,2015,2015-04-01,3,7,3,6,379,0,Ricardo de Albuquerque,398
31,5,2015,2015-05-01,1,1,12,2,369,0,Ricardo de Albuquerque,385
31,6,2015,2015-06-01,1,3,11,6,351,0,Ricardo de Albuquerque,372
31,7,2015,2015-07-01,2,2,4,6,383,0,Ricardo de Albuquerque,397
31,8,2015,2015-08-01,1,1,3,2,416,0,Ricardo de Albuquerque,423
31,9,2015,2015-09-01,4,3,7,9,311,0,Ricardo de Albuquerque,334
31,10,2015,2015-10-01,4,2,3,4,319,1,Ricardo de Albuquerque,333
31,11,2015,2015-11-01,1,2,6,4,376,0,Ricardo de Albuquerque,389
31,12,2015,2015-12-01,2,1,7,9,424,1,Ricardo de Albuquerque,444
31,1,2016,2016-01-01,4,4,2,3,416,0,Ricardo de Albuquerque,429
31,2,2016,2016-02-01,3,2,9,3,407,0,Ricardo de Albuquerque,424
31,3,2016,2016-03-01,1,5,4,5,403,0,Ricardo de Albuquerque,418
31,4,2016,2016-04-01,2,4,7,7,374,0,Ricardo de Albuquerque,394
31,5,2016,2016-05-01,7,2,6,7,451,0,Ricardo de Albuquerque,473
31,6,2016,2016-06-01,1,1,4,13,443,0,Ricardo de Albuquerque,462
31,7,2016,2016-07-01,1,2,4,5,431,0,Ricardo de Albuquerque,443
31,8,2016,2016-08-01,6,6,9,7,480,0,Ricardo de Albuquerque,508
31,9,2016,2016-09-01,1,5,7,8,514,0,Ricardo de Albuquerque,535
31,10,2016,2016-10-01,8,0,11,5,562,1,Ricardo de Albuquerque,587
31,11,2016,2016-11-01,3,4,12,5,593,0,Ricardo de Albuquerque,617
31,12,2016,2016-12-01,2,1,14,8,597,0,Ricardo de Albuquerque,622
31,1,2017,2017-01-01,0,2,3,9,471,1,Ricardo de Albuquerque,486
31,2,2017,2017-02-01,1,1,4,9,266,0,Ricardo de Albuquerque,281
31,3,2017,2017-03-01,2,1,6,10,431,0,Ricardo de Albuquerque,450
31,4,2017,2017-04-01,3,1,7,7,498,0,Ricardo de Albuquerque,516
31,5,2017,2017-05-01,0,2,6,9,523,1,Ricardo de Albuquerque,541
31,6,2017,2017-06-01,4,6,4,5,540,0,Ricardo de Albuquerque,559
31,7,2017,2017-07-01,4,11,3,11,508,0,Ricardo de Albuquerque,537
31,8,2017,2017-08-01,5,0,4,9,520,1,Ricardo de Albuquerque,539
31,9,2017,2017-09-01,7,1,1,10,418,0,Ricardo de Albuquerque,437
31,10,2017,2017-10-01,15,3,3,11,469,0,Ricardo de Albuquerque,501
31,11,2017,2017-11-01,1,0,5,5,312,0,Ricardo de Albuquerque,323
31,12,2017,2017-12-01,7,1,5,6,437,2,Ricardo de Albuquerque,458
31,1,2018,2018-01-01,8,3,5,5,480,0,Ricardo de Albuquerque,501
31,2,2018,2018-02-01,2,2,1,5,443,0,Ricardo de Albuquerque,453
31,3,2018,2018-03-01,8,2,3,7,520,0,Ricardo de Albuquerque,540
31,4,2018,2018-04-01,5,1,4,10,452,0,Ricardo de Albuquerque,472
31,5,2018,2018-05-01,1,3,1,1,460,0,Ricardo de Albuquerque,466
31,6,2018,2018-06-01,7,5,6,10,446,0,Ricardo de Albuquerque,474
31,7,2018,2018-07-01,2,1,1,2,387,0,Ricardo de Albuquerque,393
31,8,2018,2018-08-01,1,3,2,3,402,0,Ricardo de Albuquerque,411
31,9,2018,2018-09-01,6,2,4,8,317,1,Ricardo de Albuquerque,338
31,10,2018,2018-10-01,1,4,4,7,412,0,Ricardo de Albuquerque,428
31,11,2018,2018-11-01,8,1,10,3,525,0,Ricardo de Albuquerque,547
31,12,2018,2018-12-01,5,1,2,7,395,2,Ricardo de Albuquerque,412
32,1,2003,2003-01-01,12,7,9,10,286,0,Taquara,324
32,2,2003,2003-02-01,5,10,7,10,298,0,Taquara,330
32,3,2003,2003-03-01,6,6,5,16,307,0,Taquara,340
32,4,2003,2003-04-01,5,5,14,10,280,0,Taquara,314
32,5,2003,2003-05-01,6,4,12,12,280,0,Taquara,314
32,6,2003,2003-06-01,7,5,6,12,263,0,Taquara,293
32,7,2003,2003-07-01,3,5,6,5,221,1,Taquara,241
32,8,2003,2003-08-01,5,1,4,11,202,0,Taquara,223
32,9,2003,2003-09-01,4,7,8,7,215,0,Taquara,241
32,10,2003,2003-10-01,9,2,6,9,203,1,Taquara,230
32,11,2003,2003-11-01,5,3,12,14,215,0,Taquara,249
32,12,2003,2003-12-01,9,3,9,22,242,4,Taquara,289
32,1,2004,2004-01-01,3,4,7,6,234,0,Taquara,254
32,2,2004,2004-02-01,1,2,7,11,226,0,Taquara,247
32,3,2004,2004-03-01,8,6,8,7,286,0,Taquara,315
32,4,2004,2004-04-01,2,7,7,13,218,0,Taquara,247
32,5,2004,2004-05-01,6,2,11,16,188,0,Taquara,223
32,6,2004,2004-06-01,3,6,4,9,218,0,Taquara,240
32,7,2004,2004-07-01,3,6,7,7,210,0,Taquara,233
32,8,2004,2004-08-01,1,12,8,12,201,0,Taquara,234
32,9,2004,2004-09-01,5,4,11,8,205,0,Taquara,233
32,10,2004,2004-10-01,3,4,6,13,235,0,Taquara,261
32,11,2004,2004-11-01,3,3,7,16,255,0,Taquara,284
32,12,2004,2004-12-01,0,3,3,9,261,0,Taquara,276
32,1,2005,2005-01-01,3,10,11,11,238,0,Taquara,273
32,2,2005,2005-02-01,5,3,2,12,212,0,Taquara,234
32,3,2005,2005-03-01,5,12,3,21,292,0,Taquara,333
32,4,2005,2005-04-01,10,8,6,22,302,2,Taquara,350
32,5,2005,2005-05-01,2,4,5,21,336,0,Taquara,368
32,6,2005,2005-06-01,8,8,4,19,331,0,Taquara,370
32,7,2005,2005-07-01,0,5,9,17,307,3,Taquara,341
32,8,2005,2005-08-01,10,10,10,10,308,0,Taquara,348
32,9,2005,2005-09-01,6,8,7,10,223,0,Taquara,254
32,10,2005,2005-10-01,2,7,6,13,241,0,Taquara,269
32,11,2005,2005-11-01,1,5,4,19,257,0,Taquara,286
32,12,2005,2005-12-01,5,8,5,11,290,0,Taquara,319
32,1,2006,2006-01-01,4,6,9,9,303,0,Taquara,331
32,2,2006,2006-02-01,4,10,4,16,263,0,Taquara,297
32,3,2006,2006-03-01,2,7,6,11,283,0,Taquara,309
32,4,2006,2006-04-01,3,9,8,20,322,0,Taquara,362
32,5,2006,2006-05-01,12,2,1,19,334,0,Taquara,368
32,6,2006,2006-06-01,6,3,4,10,331,0,Taquara,354
32,7,2006,2006-07-01,3,1,8,11,314,0,Taquara,337
32,8,2006,2006-08-01,2,0,11,8,317,0,Taquara,338
32,9,2006,2006-09-01,6,3,6,9,339,0,Taquara,363
32,10,2006,2006-10-01,8,9,3,19,397,0,Taquara,436
32,11,2006,2006-11-01,13,3,7,15,403,0,Taquara,441
32,12,2006,2006-12-01,9,3,5,17,391,0,Taquara,425
32,1,2007,2007-01-01,8,6,3,11,392,0,Taquara,420
32,2,2007,2007-02-01,6,3,8,15,348,0,Taquara,380
32,3,2007,2007-03-01,13,4,8,23,441,0,Taquara,489
32,4,2007,2007-04-01,9,8,6,22,389,0,Taquara,434
32,5,2007,2007-05-01,9,5,10,16,416,1,Taquara,457
32,6,2007,2007-06-01,7,3,7,17,376,0,Taquara,410
32,7,2007,2007-07-01,6,4,2,4,362,0,Taquara,378
32,8,2007,2007-08-01,6,4,6,16,409,0,Taquara,441
32,9,2007,2007-09-01,1,10,2,7,390,0,Taquara,410
